Time(s),IDD(A),ISS(A),Product_OUT(V),Carry_OUT(V),AixBi(V),Product_IN(V),Carry_IN(V)
    22.775e-9,  0.229972e-3,  0.000000e-3,     0.000,     0.261,     0.009,     0.650,     0.000
    22.776e-9,  0.232596e-3,  0.000000e-3,     0.000,     0.259,     0.009,     0.650,     0.000
    22.777e-9,  0.235144e-3,  0.000000e-3,     0.000,     0.258,     0.009,     0.650,     0.000
    22.778e-9,  0.237607e-3,  0.000000e-3,     0.000,     0.257,     0.009,     0.650,     0.000
    22.779e-9,  0.239970e-3,  0.000000e-3,     0.000,     0.256,     0.009,     0.650,     0.000
    22.780e-9,  0.242215e-3,  0.000000e-3,     0.000,     0.255,     0.008,     0.650,     0.000
    22.781e-9,  0.244323e-3,  0.000000e-3,     0.000,     0.254,     0.008,     0.650,     0.000
    22.782e-9,  0.246263e-3,  0.000000e-3,     0.000,     0.252,     0.008,     0.650,     0.000
    22.783e-9,  0.248002e-3,  0.000000e-3,     0.000,     0.251,     0.008,     0.650,     0.000
    22.784e-9,  0.249497e-3,  0.000000e-3,     0.000,     0.250,     0.008,     0.650,     0.000
    22.785e-9,  0.250696e-3,  0.000000e-3,     0.000,     0.249,     0.008,     0.650,     0.000
    22.786e-9,  0.251538e-3,  0.000000e-3,     0.000,     0.248,     0.008,     0.650,     0.000
    22.787e-9,  0.251955e-3,  0.000000e-3,     0.000,     0.247,     0.008,     0.650,     0.000
    22.788e-9,  0.251876e-3,  0.000000e-3,     0.000,     0.245,     0.007,     0.650,     0.000
    22.789e-9,  0.251230e-3,  0.000000e-3,     0.000,     0.244,     0.007,     0.650,     0.000
    22.790e-9,  0.249950e-3,  0.000000e-3,     0.000,     0.243,     0.007,     0.650,     0.000
    22.791e-9,  0.247983e-3,  0.000000e-3,     0.000,     0.242,     0.007,     0.650,     0.000
    22.792e-9,  0.245288e-3,  0.000000e-3,     0.000,     0.241,     0.007,     0.650,     0.000
    22.793e-9,  0.241841e-3,  0.000000e-3,     0.000,     0.240,     0.007,     0.650,     0.000
    22.794e-9,  0.237635e-3,  0.000000e-3,     0.000,     0.238,     0.007,     0.650,     0.000
    22.795e-9,  0.232683e-3,  0.000000e-3,     0.000,     0.237,     0.007,     0.650,     0.000
    22.796e-9,  0.227010e-3,  0.000000e-3,     0.000,     0.236,     0.006,     0.650,     0.065
    22.797e-9,  0.220657e-3,  0.000000e-3,     0.000,     0.235,     0.006,     0.650,     0.195
    22.798e-9,  0.213678e-3,  0.000000e-3,     0.000,     0.234,     0.006,     0.650,     0.325
    22.799e-9,  0.206136e-3,  0.000000e-3,     0.000,     0.233,     0.006,     0.650,     0.455
    22.800e-9,  0.198103e-3,  0.000000e-3,     0.000,     0.232,     0.006,     0.650,     0.585
    22.801e-9,  0.189658e-3,  0.000000e-3,     0.000,     0.230,     0.006,     0.650,     0.650
    22.802e-9,  0.180883e-3,  0.000000e-3,     0.000,     0.229,     0.006,     0.650,     0.650
    22.803e-9,  0.171861e-3,  0.000000e-3,     0.000,     0.228,     0.006,     0.650,     0.650
    22.804e-9,  0.162677e-3,  0.000000e-3,     0.000,     0.227,     0.006,     0.650,     0.650
    22.805e-9,  0.153413e-3,  0.000000e-3,     0.000,     0.226,     0.006,     0.650,     0.650
    22.806e-9,  0.144148e-3,  0.000000e-3,     0.000,     0.225,     0.006,     0.650,     0.650
    22.807e-9,  0.134955e-3,  0.000000e-3,     0.000,     0.224,     0.005,     0.650,     0.650
    22.808e-9,  0.125902e-3,  0.000000e-3,     0.000,     0.223,     0.005,     0.650,     0.650
    22.809e-9,  0.117051e-3,  0.000000e-3,     0.000,     0.222,     0.005,     0.650,     0.650
    22.810e-9,  0.108455e-3,  0.000000e-3,     0.000,     0.221,     0.005,     0.650,     0.650
    22.811e-9,  0.100159e-3,  0.000000e-3,     0.000,     0.220,     0.005,     0.650,     0.650
    22.812e-9,  0.092201e-3,  0.000000e-3,     0.000,     0.219,     0.005,     0.650,     0.650
    22.813e-9,  0.084612e-3,  0.000000e-3,     0.000,     0.218,     0.005,     0.650,     0.650
    22.814e-9,  0.077412e-3,  0.000000e-3,     0.000,     0.217,     0.005,     0.650,     0.650
    22.815e-9,  0.070619e-3,  0.000000e-3,     0.000,     0.216,     0.005,     0.650,     0.650
    22.816e-9,  0.064239e-3,  0.000000e-3,     0.000,     0.215,     0.005,     0.650,     0.650
    22.817e-9,  0.058275e-3,  0.000000e-3,     0.000,     0.214,     0.005,     0.650,     0.650
    22.818e-9,  0.052726e-3,  0.000000e-3,     0.000,     0.213,     0.005,     0.650,     0.650
    22.819e-9,  0.047584e-3,  0.000000e-3,     0.000,     0.212,     0.004,     0.650,     0.650
    22.820e-9,  0.042838e-3,  0.000000e-3,     0.000,     0.211,     0.004,     0.650,     0.650
    22.821e-9,  0.038473e-3,  0.000000e-3,     0.000,     0.210,     0.004,     0.650,     0.650
    22.822e-9,  0.034475e-3,  0.000000e-3,     0.000,     0.209,     0.004,     0.650,     0.650
    22.823e-9,  0.030824e-3,  0.000000e-3,     0.000,     0.208,     0.004,     0.650,     0.650
    22.824e-9,  0.027502e-3,  0.000000e-3,     0.000,     0.207,     0.004,     0.650,     0.650
    22.825e-9,  0.024488e-3,  0.000000e-3,     0.000,     0.206,     0.004,     0.650,     0.650
    22.826e-9,  0.021761e-3,  0.000000e-3,     0.000,     0.205,     0.004,     0.650,     0.650
    22.827e-9,  0.019301e-3,  0.000000e-3,     0.000,     0.205,     0.004,     0.650,     0.650
    22.828e-9,  0.017088e-3,  0.000000e-3,     0.000,     0.204,     0.004,     0.650,     0.650
    22.829e-9,  0.015102e-3,  0.000000e-3,     0.000,     0.203,     0.004,     0.650,     0.650
    22.830e-9,  0.013325e-3,  0.000000e-3,     0.000,     0.202,     0.004,     0.650,     0.650
    22.831e-9,  0.011737e-3,  0.000000e-3,     0.000,     0.201,     0.004,     0.650,     0.650
    22.832e-9,  0.010324e-3,  0.000000e-3,     0.000,     0.200,     0.004,     0.650,     0.650
    22.833e-9,  0.009067e-3,  0.000000e-3,     0.000,     0.200,     0.004,     0.650,     0.650
    22.834e-9,  0.007954e-3,  0.000000e-3,     0.000,     0.199,     0.004,     0.650,     0.650
    22.835e-9,  0.006970e-3,  0.000000e-3,     0.000,     0.198,     0.003,     0.650,     0.650
    22.836e-9,  0.006102e-3,  0.000000e-3,     0.000,     0.197,     0.003,     0.650,     0.650
    22.837e-9,  0.005341e-3,  0.000000e-3,     0.000,     0.197,     0.003,     0.650,     0.650
    22.838e-9,  0.004676e-3,  0.000000e-3,     0.000,     0.196,     0.003,     0.650,     0.650
    22.839e-9,  0.004099e-3,  0.000000e-3,     0.000,     0.195,     0.003,     0.650,     0.650
    22.840e-9,  0.003602e-3,  0.000000e-3,     0.000,     0.194,     0.003,     0.650,     0.650
    22.841e-9,  0.003180e-3,  0.000000e-3,     0.000,     0.194,     0.003,     0.650,     0.650
    22.842e-9,  0.002827e-3,  0.000000e-3,     0.000,     0.193,     0.003,     0.650,     0.650
    22.843e-9,  0.002541e-3,  0.000000e-3,     0.000,     0.192,     0.003,     0.650,     0.650
    22.844e-9,  0.002319e-3,  0.000000e-3,     0.000,     0.192,     0.003,     0.650,     0.650
    22.845e-9,  0.002159e-3,  0.000000e-3,     0.000,     0.191,     0.003,     0.650,     0.650
    22.846e-9,  0.002061e-3,  0.000000e-3,     0.000,     0.191,     0.003,     0.650,     0.650
    22.847e-9,  0.002026e-3,  0.000000e-3,     0.000,     0.190,     0.003,     0.650,     0.650
    22.848e-9,  0.002052e-3,  0.000000e-3,     0.000,     0.189,     0.003,     0.650,     0.650
    22.849e-9,  0.002139e-3,  0.000000e-3,     0.000,     0.189,     0.003,     0.650,     0.650
    22.850e-9,  0.002286e-3,  0.000000e-3,     0.000,     0.188,     0.003,     0.650,     0.650
    22.851e-9,  0.002492e-3,  0.000000e-3,     0.000,     0.188,     0.003,     0.650,     0.650
    22.852e-9,  0.002752e-3,  0.000000e-3,     0.000,     0.187,     0.003,     0.650,     0.650
    22.853e-9,  0.003061e-3,  0.000000e-3,     0.000,     0.186,     0.003,     0.650,     0.650
    22.854e-9,  0.003414e-3,  0.000000e-3,     0.000,     0.186,     0.003,     0.650,     0.650
    22.855e-9,  0.003802e-3,  0.000000e-3,     0.000,     0.185,     0.002,     0.650,     0.650
    22.856e-9,  0.004216e-3,  0.000000e-3,     0.000,     0.185,     0.002,     0.650,     0.650
    22.857e-9,  0.004648e-3,  0.000000e-3,     0.000,     0.184,     0.002,     0.650,     0.650
    22.858e-9,  0.005087e-3,  0.000000e-3,     0.000,     0.184,     0.002,     0.650,     0.650
    22.859e-9,  0.005523e-3,  0.000000e-3,     0.000,     0.183,     0.002,     0.650,     0.650
    22.860e-9,  0.005948e-3,  0.000000e-3,     0.000,     0.183,     0.002,     0.650,     0.650
    22.861e-9,  0.006352e-3,  0.000000e-3,     0.000,     0.182,     0.002,     0.650,     0.650
    22.862e-9,  0.006728e-3,  0.000000e-3,     0.000,     0.182,     0.002,     0.650,     0.650
    22.863e-9,  0.007070e-3,  0.000000e-3,     0.000,     0.182,     0.002,     0.650,     0.650
    22.864e-9,  0.007371e-3,  0.000000e-3,     0.000,     0.181,     0.002,     0.650,     0.650
    22.865e-9,  0.007630e-3,  0.000000e-3,     0.000,     0.181,     0.002,     0.650,     0.650
    22.866e-9,  0.007842e-3,  0.000000e-3,     0.000,     0.180,     0.002,     0.650,     0.650
    22.867e-9,  0.008009e-3,  0.000000e-3,     0.000,     0.180,     0.002,     0.650,     0.650
    22.868e-9,  0.008129e-3,  0.000000e-3,     0.000,     0.180,     0.002,     0.650,     0.650
    22.869e-9,  0.008204e-3,  0.000000e-3,     0.000,     0.179,     0.002,     0.650,     0.650
    22.870e-9,  0.008238e-3,  0.000000e-3,     0.000,     0.179,     0.002,     0.650,     0.650
    22.871e-9,  0.008232e-3,  0.000000e-3,     0.000,     0.179,     0.002,     0.650,     0.650
    22.872e-9,  0.008191e-3,  0.000000e-3,     0.000,     0.178,     0.002,     0.650,     0.650
    22.873e-9,  0.008119e-3,  0.000000e-3,     0.000,     0.178,     0.002,     0.650,     0.650
    22.874e-9,  0.008020e-3,  0.000000e-3,     0.000,     0.178,     0.002,     0.650,     0.650
    22.875e-9,  0.007898e-3,  0.000000e-3,     0.000,     0.177,     0.002,     0.650,     0.650
    22.876e-9,  0.007757e-3,  0.000000e-3,     0.000,     0.177,     0.002,     0.650,     0.650
    22.877e-9,  0.007602e-3,  0.000000e-3,     0.000,     0.177,     0.002,     0.650,     0.650
    22.878e-9,  0.007436e-3,  0.000000e-3,     0.000,     0.177,     0.002,     0.650,     0.650
    22.879e-9,  0.007263e-3,  0.000000e-3,     0.000,     0.176,     0.002,     0.650,     0.650
    22.880e-9,  0.007086e-3,  0.000000e-3,     0.000,     0.176,     0.002,     0.650,     0.650
    22.881e-9,  0.006907e-3,  0.000000e-3,     0.000,     0.176,     0.002,     0.650,     0.650
    22.882e-9,  0.006730e-3,  0.000000e-3,     0.000,     0.176,     0.002,     0.650,     0.650
    22.883e-9,  0.006556e-3,  0.000000e-3,     0.000,     0.175,     0.002,     0.650,     0.650
    22.884e-9,  0.006387e-3,  0.000000e-3,     0.000,     0.175,     0.002,     0.650,     0.650
    22.885e-9,  0.006224e-3,  0.000000e-3,     0.000,     0.175,     0.002,     0.650,     0.650
    22.886e-9,  0.006070e-3,  0.000000e-3,     0.000,     0.175,     0.002,     0.650,     0.650
    22.887e-9,  0.005926e-3,  0.000000e-3,     0.000,     0.175,     0.001,     0.650,     0.650
    22.888e-9,  0.005792e-3,  0.000000e-3,     0.000,     0.175,     0.001,     0.650,     0.650
    22.889e-9,  0.005671e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.890e-9,  0.005562e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.891e-9,  0.005467e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.892e-9,  0.005387e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.893e-9,  0.005324e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.894e-9,  0.005278e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.895e-9,  0.005251e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.896e-9,  0.005244e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.897e-9,  0.005259e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.898e-9,  0.005297e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.899e-9,  0.005359e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.900e-9,  0.005449e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.901e-9,  0.005568e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.902e-9,  0.005718e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.903e-9,  0.005902e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.904e-9,  0.006121e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.905e-9,  0.006380e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.906e-9,  0.006680e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.907e-9,  0.007025e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.908e-9,  0.007417e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.909e-9,  0.007862e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.910e-9,  0.008360e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.911e-9,  0.008918e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.912e-9,  0.009537e-3,  0.000000e-3,     0.000,     0.174,     0.001,     0.650,     0.650
    22.913e-9,  0.010222e-3,  0.000000e-3,     0.000,     0.175,     0.001,     0.650,     0.650
    22.914e-9,  0.010976e-3,  0.000000e-3,     0.000,     0.175,     0.001,     0.650,     0.650
    22.915e-9,  0.011804e-3,  0.000000e-3,     0.000,     0.175,     0.001,     0.650,     0.650
    22.916e-9,  0.012709e-3,  0.000000e-3,     0.000,     0.175,     0.001,     0.650,     0.650
    22.917e-9,  0.013694e-3,  0.000000e-3,     0.000,     0.176,     0.001,     0.650,     0.650
    22.918e-9,  0.014763e-3,  0.000000e-3,     0.000,     0.176,     0.001,     0.650,     0.650
    22.919e-9,  0.015919e-3,  0.000000e-3,     0.000,     0.176,     0.001,     0.650,     0.650
    22.920e-9,  0.017165e-3,  0.000000e-3,     0.000,     0.177,     0.001,     0.650,     0.650
    22.921e-9,  0.018504e-3,  0.000000e-3,     0.000,     0.177,     0.001,     0.650,     0.650
    22.922e-9,  0.019938e-3,  0.000000e-3,     0.000,     0.178,     0.001,     0.650,     0.650
    22.923e-9,  0.021470e-3,  0.000000e-3,     0.000,     0.178,     0.001,     0.650,     0.650
    22.924e-9,  0.023100e-3,  0.000000e-3,     0.000,     0.179,     0.001,     0.650,     0.650
    22.925e-9,  0.024831e-3,  0.000000e-3,     0.000,     0.179,     0.001,     0.650,     0.650
    22.926e-9,  0.026664e-3,  0.000000e-3,     0.000,     0.180,     0.001,     0.650,     0.650
    22.927e-9,  0.028598e-3,  0.000000e-3,     0.000,     0.181,     0.001,     0.650,     0.650
    22.928e-9,  0.030635e-3,  0.000000e-3,     0.000,     0.181,     0.001,     0.650,     0.650
    22.929e-9,  0.032773e-3,  0.000000e-3,     0.000,     0.182,     0.001,     0.650,     0.650
    22.930e-9,  0.035013e-3,  0.000000e-3,     0.000,     0.183,     0.001,     0.650,     0.650
    22.931e-9,  0.037353e-3,  0.000000e-3,     0.000,     0.184,     0.001,     0.650,     0.650
    22.932e-9,  0.039793e-3,  0.000000e-3,     0.000,     0.185,     0.001,     0.650,     0.650
    22.933e-9,  0.042330e-3,  0.000000e-3,     0.000,     0.186,     0.001,     0.650,     0.650
    22.934e-9,  0.044963e-3,  0.000000e-3,     0.000,     0.187,     0.001,     0.650,     0.650
    22.935e-9,  0.047689e-3,  0.000000e-3,     0.000,     0.189,     0.001,     0.650,     0.650
    22.936e-9,  0.050506e-3,  0.000000e-3,     0.000,     0.190,     0.001,     0.650,     0.650
    22.937e-9,  0.053412e-3,  0.000000e-3,     0.000,     0.191,     0.001,     0.650,     0.650
    22.938e-9,  0.056403e-3,  0.000000e-3,     0.000,     0.193,     0.001,     0.650,     0.650
    22.939e-9,  0.059477e-3,  0.000000e-3,     0.000,     0.194,     0.001,     0.650,     0.650
    22.940e-9,  0.062630e-3,  0.000000e-3,     0.000,     0.196,     0.001,     0.650,     0.650
    22.941e-9,  0.065860e-3,  0.000000e-3,     0.000,     0.198,     0.001,     0.650,     0.650
    22.942e-9,  0.069163e-3,  0.000000e-3,     0.000,     0.200,     0.001,     0.650,     0.650
    22.943e-9,  0.072536e-3,  0.000000e-3,     0.000,     0.202,     0.001,     0.650,     0.650
    22.944e-9,  0.075975e-3,  0.000000e-3,     0.000,     0.204,     0.001,     0.650,     0.650
    22.945e-9,  0.079477e-3,  0.000000e-3,     0.000,     0.206,     0.001,     0.650,     0.650
    22.946e-9,  0.083039e-3,  0.000000e-3,     0.000,     0.208,     0.001,     0.650,     0.650
    22.947e-9,  0.086657e-3,  0.000000e-3,     0.000,     0.210,     0.001,     0.650,     0.650
    22.948e-9,  0.090328e-3,  0.000000e-3,     0.000,     0.213,     0.001,     0.650,     0.650
    22.949e-9,  0.094048e-3,  0.000000e-3,     0.000,     0.215,     0.001,     0.650,     0.650
    22.950e-9,  0.097813e-3,  0.000000e-3,     0.000,     0.218,     0.001,     0.650,     0.650
    22.951e-9,  0.101622e-3,  0.000000e-3,     0.000,     0.221,     0.001,     0.650,     0.650
    22.952e-9,  0.105470e-3,  0.000000e-3,     0.000,     0.224,     0.001,     0.650,     0.650
    22.953e-9,  0.109353e-3,  0.000000e-3,     0.000,     0.227,     0.001,     0.650,     0.650
    22.954e-9,  0.113270e-3,  0.000000e-3,     0.000,     0.230,     0.000,     0.650,     0.650
    22.955e-9,  0.117216e-3,  0.000000e-3,     0.000,     0.233,     0.000,     0.650,     0.650
    22.956e-9,  0.121189e-3,  0.000000e-3,     0.000,     0.237,     0.000,     0.650,     0.650
    22.957e-9,  0.125185e-3,  0.000000e-3,     0.000,     0.240,     0.000,     0.650,     0.650
    22.958e-9,  0.129202e-3,  0.000000e-3,     0.000,     0.244,     0.000,     0.650,     0.650
    22.959e-9,  0.133236e-3,  0.000000e-3,     0.000,     0.248,     0.000,     0.650,     0.650
    22.960e-9,  0.137284e-3,  0.000000e-3,     0.000,     0.252,     0.000,     0.650,     0.650
    22.961e-9,  0.141344e-3,  0.000000e-3,     0.000,     0.256,     0.000,     0.650,     0.650
